"user_id", "artistname", "trackname", "playlistname"
"c50566d83fba17b20697039d5824db78","William Fitzsimmons","Candy","Everything at once"
"c50566d83fba17b20697039d5824db78","Cymbals","Candy Bar","Everything at once"
"c50566d83fba17b20697039d5824db78","The Breeders","Cannonball","Everything at once"
"c50566d83fba17b20697039d5824db78","The Libertines","Can’t Stand Me Now","Everything at once"
"c50566d83fba17b20697039d5824db78","Taking Back Sunday","Capital M-E","Everything at once"
"c50566d83fba17b20697039d5824db78","My Little Pony","Capital of Norway","Everything at once"
"c50566d83fba17b20697039d5824db78","Menomena","Capsule","Everything at once"
"c50566d83fba17b20697039d5824db78","The Clash","Car Jamming","Everything at once"
"c50566d83fba17b20697039d5824db78","Twenty One Pilots","Car Radio","Everything at once"
"c50566d83fba17b20697039d5824db78","RM Hubbert with Aidan Moffat & Alex Kapranos","Car Song","Everything at once"
"c50566d83fba17b20697039d5824db78","The Housemartins","Caravan Of Love","Everything at once"
"c50566d83fba17b20697039d5824db78","Alpinestars","Carbon Kid","Everything at once"
"c50566d83fba17b20697039d5824db78","Teddybears","Cardiac Arrest","Everything at once"
"c50566d83fba17b20697039d5824db78","The National","Cardinal Song","Everything at once"
"c50566d83fba17b20697039d5824db78","Hudson Taylor","Care","Everything at once"
"c50566d83fba17b20697039d5824db78","Memoryhouse","Caregiver","Everything at once"
"c50566d83fba17b20697039d5824db78","The Shins","Caring Is Creepy","Everything at once"
"c50566d83fba17b20697039d5824db78","Lana Del Rey","Carmen","Everything at once"
"c50566d83fba17b20697039d5824db78","Fleetwood Mac","Caroline","Everything at once"
"c50566d83fba17b20697039d5824db78","Paper Route","Carousel","Everything at once"
"c50566d83fba17b20697039d5824db78","Sufjan Stevens","Carrie & Lowell","Everything at once"
"c50566d83fba17b20697039d5824db78","Passion Pit","Carried Away","Everything at once"
"c50566d83fba17b20697039d5824db78","The Killers","Carry Me Home","Everything at once"
"c50566d83fba17b20697039d5824db78","The Captain & Me","Carry Me Safe","Everything at once"
"c50566d83fba17b20697039d5824db78","Jimmy Eat World","Carry You","Everything at once"
"c50566d83fba17b20697039d5824db78","James Blunt","Carry You Home","Everything at once"
"c50566d83fba17b20697039d5824db78","The Ziggens","Carry Your Cross","Everything at once"
"c50566d83fba17b20697039d5824db78","Kansas","Carry on Wayward Son","Everything at once"
"c50566d83fba17b20697039d5824db78","Ray Charles","Carryin' That Load","Everything at once"
"c50566d83fba17b20697039d5824db78","Gabriel Bruce","Cars Not Leaving","Everything at once"
"c50566d83fba17b20697039d5824db78","Purity Ring","Cartographist","Everything at once"
"c50566d83fba17b20697039d5824db78","Albert Hammond, Jr.","Cartoon Music For Superheroes","Everything at once"
"c50566d83fba17b20697039d5824db78","Wiley","Cash In My Pocket ft Daniel Merriweather","Everything at once"
"c50566d83fba17b20697039d5824db78","Loosegoats","Casillero Del Diablo","Everything at once"
"c50566d83fba17b20697039d5824db78","Sufjan Stevens","Casimir Pulaski Day","Everything at once"
"c50566d83fba17b20697039d5824db78","Flyleaf","Cassie","Everything at once"
"c50566d83fba17b20697039d5824db78","Oasis","Cast No Shadow","Everything at once"
"c50566d83fba17b20697039d5824db78","Twin Shadow","Castles In The Snow","Everything at once"
"c50566d83fba17b20697039d5824db78","Kyla La Grange","Catalyst","Everything at once"
"c50566d83fba17b20697039d5824db78","Allah-Las","Catamaran","Everything at once"
"c50566d83fba17b20697039d5824db78","The Cure","Catch","Everything at once"
"c50566d83fba17b20697039d5824db78","Silversun Pickups","Catch & Release","Everything at once"
"c50566d83fba17b20697039d5824db78","Trent Dabbs","Catch Me Up To Speed","Everything at once"
"c50566d83fba17b20697039d5824db78","Death Cab for Cutie","Cath...","Everything at once"
"c50566d83fba17b20697039d5824db78","Ugly Kid Joe","Cats In The Cradle","Everything at once"
"c50566d83fba17b20697039d5824db78","Doves","Caught By The River","Everything at once"
"c50566d83fba17b20697039d5824db78","James Vincent McMorrow","Cavalier","Everything at once"
"c50566d83fba17b20697039d5824db78","Local Natives","Ceilings","Everything at once"
"c50566d83fba17b20697039d5824db78","Phantogram","Celebrating Nothing","Everything at once"
"c50566d83fba17b20697039d5824db78","Barenaked Ladies","Celebrity","Everything at once"
"c50566d83fba17b20697039d5824db78","Hole","Celebrity Skin","Everything at once"
"c50566d83fba17b20697039d5824db78","Marianas Trench","Celebrity Status","Everything at once"
"c50566d83fba17b20697039d5824db78","Crystal Castles","Celestica","Everything at once"
"c50566d83fba17b20697039d5824db78","Frédéric Chopin","Cello Sonata in G Minor, Op. 65: III. Largo","Everything at once"
"c50566d83fba17b20697039d5824db78","Kent","Celsius","Everything at once"
"c50566d83fba17b20697039d5824db78","The Smiths","Cemetary Gates - 2011 Remastered Version","Everything at once"
"c50566d83fba17b20697039d5824db78","Coldplay","Cemeteries Of London","Everything at once"
"c50566d83fba17b20697039d5824db78","John Frusciante","Central","Everything at once"
"c50566d83fba17b20697039d5824db78","Jonathan Johansson","Centrum","Everything at once"
"c50566d83fba17b20697039d5824db78","New Order","Ceremony","Everything at once"
"c50566d83fba17b20697039d5824db78","Sam Cooke","Chain Gang","Everything at once"
"c50566d83fba17b20697039d5824db78","POLIÇA","Chain My Name","Everything at once"
"c50566d83fba17b20697039d5824db78","Mac Demarco","Chamber Of Reflection","Everything at once"
"c50566d83fba17b20697039d5824db78","Oasis","Champagne Supernova","Everything at once"
"c50566d83fba17b20697039d5824db78","Death Cab for Cutie","Champagne from a Paper Cup","Everything at once"
"c50566d83fba17b20697039d5824db78","Mayday Parade","Champagne's For Celebrating (I'll Have A Martini)","Everything at once"
"c50566d83fba17b20697039d5824db78","Crystal Fighters","Champion Sound - Alt. Version","Everything at once"
"c50566d83fba17b20697039d5824db78","Above The Golden State","Chance To Love","Everything at once"
"c50566d83fba17b20697039d5824db78","The Strokes","Chances","Everything at once"
"c50566d83fba17b20697039d5824db78","Sia","Chandelier","Everything at once"
"c50566d83fba17b20697039d5824db78","White Lies","Change","Everything at once"
"c50566d83fba17b20697039d5824db78","El Perro Del Mar","Change Of Heart","Everything at once"
"c50566d83fba17b20697039d5824db78","The Killers","Change Your Mind","Everything at once"
"c50566d83fba17b20697039d5824db78","Deftones","Change [In The House Of Flies]","Everything at once"
"c50566d83fba17b20697039d5824db78","Example","Changed The Way You Kiss Me - Radio Edit","Everything at once"
"c50566d83fba17b20697039d5824db78","Stars","Changes","Everything at once"
"c50566d83fba17b20697039d5824db78","2Pac","Changes - (Explicit)","Everything at once"
"c50566d83fba17b20697039d5824db78","The Airborne Toxic Event","Changing","Everything at once"
"c50566d83fba17b20697039d5824db78","Two Door Cinema Club","Changing Of The Seasons - Alternative Edit","Everything at once"
"c50566d83fba17b20697039d5824db78","Iwan Rheon","Changing Times","Everything at once"
"c50566d83fba17b20697039d5824db78","Kent","Chans","Everything at once"
"c50566d83fba17b20697039d5824db78","Augustines","Chapel Song","Everything at once"
"c50566d83fba17b20697039d5824db78","Kendrick Lamar","Chapter Six","Everything at once"
"c50566d83fba17b20697039d5824db78","Gavin DeGraw","Chariot","Everything at once"
"c50566d83fba17b20697039d5824db78","Future Of Forestry","Chariots","Everything at once"
"c50566d83fba17b20697039d5824db78","Modern Baseball","Charlie Black","Everything at once"
"c50566d83fba17b20697039d5824db78","Coldplay","Charlie Brown","Everything at once"
"c50566d83fba17b20697039d5824db78","The Cure","Charlotte Sometimes","Everything at once"
"c50566d83fba17b20697039d5824db78","Snow Patrol","Chasing Cars","Everything at once"
"c50566d83fba17b20697039d5824db78","Norah Jones","Chasing Pirates","Everything at once"
"c50566d83fba17b20697039d5824db78","The Kills","Cheap And Cheerful - Sebastian Remix","Everything at once"
"c50566d83fba17b20697039d5824db78","Darin","Check You Out - John De Sohn Remix","Everything at once"
"c50566d83fba17b20697039d5824db78","The Naked And Famous","Cheek","Everything at once"
"c50566d83fba17b20697039d5824db78","Foo Fighters","Cheer Up, Boys (Your Make Up Is Running)","Everything at once"
"c50566d83fba17b20697039d5824db78","OMI","Cheerleader","Everything at once"
"c50566d83fba17b20697039d5824db78","OMI","Cheerleader - Felix Jaehn Remix Radio Edit","Everything at once"
"c50566d83fba17b20697039d5824db78","Harto","Cheese Pleasin' Me","Everything at once"
"c50566d83fba17b20697039d5824db78","Basement Batman","Chemistry","Everything at once"
"c50566d83fba17b20697039d5824db78","Bratmobile","Cherry Bomb","Everything at once"
"c50566d83fba17b20697039d5824db78","Warrant","Cherry Pie","Everything at once"
"c50566d83fba17b20697039d5824db78","The Smashing Pumpkins","Cherub Rock","Everything at once"
"c50566d83fba17b20697039d5824db78","Spector","Chevy Thunder","Everything at once"
"c50566d83fba17b20697039d5824db78","Sufjan Stevens","Chicago","Everything at once"
"c50566d83fba17b20697039d5824db78","Fall Out Boy","Chicago Is So Two Years Ago","Everything at once"
"c50566d83fba17b20697039d5824db78","April March","Chick Habit","Everything at once"
"c50566d83fba17b20697039d5824db78","Palma Violets","Chicken Dippers","Everything at once"
"c50566d83fba17b20697039d5824db78","The Maccabees","Child","Everything at once"
"c50566d83fba17b20697039d5824db78","Deep Purple","Child In Time","Everything at once"
"c50566d83fba17b20697039d5824db78","Black Sabbath","Children Of The Grave","Everything at once"
"c50566d83fba17b20697039d5824db78","Marilyn Manson","Children of Cain","Everything at once"
"c50566d83fba17b20697039d5824db78","Fire In The Hamptons","Children of the Sun","Everything at once"
"c50566d83fba17b20697039d5824db78","The Doobie Brothers","China Grove (2006 Remastered Album Version)","Everything at once"
"c50566d83fba17b20697039d5824db78","Dirty Pretty Things","Chinese Dogs","Everything at once"
"c50566d83fba17b20697039d5824db78","M. Ward","Chinese Translation","Everything at once"
"c50566d83fba17b20697039d5824db78","ABBA","Chiquitita","Everything at once"
"c50566d83fba17b20697039d5824db78","Mother Love Bone","Chloe Dancer/Crown Of Thorns","Everything at once"
"c50566d83fba17b20697039d5824db78","The 1975","Chocolate","Everything at once"
"c50566d83fba17b20697039d5824db78","alt-J","Choice Kingdom","Everything at once"
"c50566d83fba17b20697039d5824db78","Alex Winston","Choice Notes","Everything at once"
"c50566d83fba17b20697039d5824db78","System Of A Down","Chop Suey!","Everything at once"
"c50566d83fba17b20697039d5824db78","Elisabeth Leonskaja","Chopin : Nocturne No.1 in B flat minor Op.9 No.1","Everything at once"
"c50566d83fba17b20697039d5824db78","Coldplay","Christmas Lights","Everything at once"
"c50566d83fba17b20697039d5824db78","Julian Casablancas","Christmas Treat","Everything at once"
"c50566d83fba17b20697039d5824db78","The Lighthouse And The Whaler","Chromatic","Everything at once"
"c50566d83fba17b20697039d5824db78","Two Door Cinema Club","Cigarettes In The Theatre","Everything at once"
"c50566d83fba17b20697039d5824db78","Benny Benassi","Cinema - Radio Edit","Everything at once"
"c50566d83fba17b20697039d5824db78","Better Than Ezra","Circle Of Friends","Everything at once"
"c50566d83fba17b20697039d5824db78","My Morning Jacket","Circuital","Everything at once"
"c50566d83fba17b20697039d5824db78","Write This Down","Citadel","Everything at once"
"c50566d83fba17b20697039d5824db78","Muse","Citizen Erased","Everything at once"
"c50566d83fba17b20697039d5824db78","Donkeyboy","City Boy","Everything at once"
"c50566d83fba17b20697039d5824db78","Frànçois & The Atlas Mountains","City Kiss","Everything at once"
"c50566d83fba17b20697039d5824db78","Last Lynx","City Lights","Everything at once"
"c50566d83fba17b20697039d5824db78","Wye Oak","Civilian","Everything at once"
"c50566d83fba17b20697039d5824db78","Flight Facilities","Clair de Lune","Everything at once"
"c50566d83fba17b20697039d5824db78","Baxter Dury","Claire","Everything at once"
"c50566d83fba17b20697039d5824db78","The Story So Far","Clairvoyant","Everything at once"
"c50566d83fba17b20697039d5824db78","Princeton","Clamoring For Your Heart","Everything at once"
"c50566d83fba17b20697039d5824db78","M83","Claudia Lewis","Everything at once"
"c50566d83fba17b20697039d5824db78","Danny Brown","Clean Up","Everything at once"
"c50566d83fba17b20697039d5824db78","Lisa Mitchell","Clean White Love","Everything at once"
"c50566d83fba17b20697039d5824db78","Jacco Gardner","Clear the Air","Everything at once"
"c50566d83fba17b20697039d5824db78","Gorillaz","Clint Eastwood","Everything at once"
"c50566d83fba17b20697039d5824db78","Nina Persson","Clip Your Wings","Everything at once"
"c50566d83fba17b20697039d5824db78","Coldplay","Clocks","Everything at once"
"c50566d83fba17b20697039d5824db78","Slackwax","Close to my fire","Everything at once"
"c50566d83fba17b20697039d5824db78","The Cure","Closedown - Remastered","Everything at once"
"c50566d83fba17b20697039d5824db78","Jimmy Eat World","Closer","Everything at once"
"c50566d83fba17b20697039d5824db78","Thirty Seconds To Mars","Closer To The Edge","Everything at once"
"c50566d83fba17b20697039d5824db78","Semisonic","Closing Time","Everything at once"
"c50566d83fba17b20697039d5824db78","Kate Bush","Cloudbusting","Everything at once"
"c50566d83fba17b20697039d5824db78","Simon & Garfunkel","Cloudy","Everything at once"
"c50566d83fba17b20697039d5824db78","Little Comets","Coalition of One","Everything at once"
"c50566d83fba17b20697039d5824db78","Teddybears","Cobrastyle","Everything at once"
"c50566d83fba17b20697039d5824db78","Eric Clapton","Cocaine","Everything at once"
"c50566d83fba17b20697039d5824db78","Old Crow Medicine Show","Cocaine Habit","Everything at once"
"c50566d83fba17b20697039d5824db78","Dionysos","Coccinelle","Everything at once"
"c50566d83fba17b20697039d5824db78","Death Cab for Cutie","Codes And Keys","Everything at once"
"c50566d83fba17b20697039d5824db78","Wooly Mammoth","Coffee","Everything at once"
"c50566d83fba17b20697039d5824db78","Jimmy Eat World","Coffee And Cigarettes","Everything at once"
"c50566d83fba17b20697039d5824db78","Lana Del Rey","Cola","Everything at once"
"c50566d83fba17b20697039d5824db78","The Twilight Sad","Cold Days from the Birdhouse","Everything at once"
"c50566d83fba17b20697039d5824db78","Born Ruffians","Cold Pop","Everything at once"
"c50566d83fba17b20697039d5824db78","Tom Waits","Cold Water","Everything at once"
"c50566d83fba17b20697039d5824db78","Caotico","Collapse","Everything at once"
"c50566d83fba17b20697039d5824db78","Panic! At The Disco","Collar Full","Everything at once"
"c50566d83fba17b20697039d5824db78","Howie Day","Collide - Acoustic Version","Everything at once"
"c50566d83fba17b20697039d5824db78","Local Natives","Colombia","Everything at once"
"c50566d83fba17b20697039d5824db78","Ha Ha Tonka","Colorful Kids","Everything at once"
"c50566d83fba17b20697039d5824db78","Grouplove","Colours","Everything at once"
"c50566d83fba17b20697039d5824db78","Snowmine","Columbus","Everything at once"
"c50566d83fba17b20697039d5824db78","Joe Strummer","Coma Girl","Everything at once"
"c50566d83fba17b20697039d5824db78","Marilyn Manson","Coma White","Everything at once"
"c50566d83fba17b20697039d5824db78","Foo Fighters","Come Alive","Everything at once"
"c50566d83fba17b20697039d5824db78","Titiyo","Come Along","Everything at once"
"c50566d83fba17b20697039d5824db78","Flashguns","Come And See The Lights","Everything at once"
"c50566d83fba17b20697039d5824db78","Sister Hazel","Come Around","Everything at once"
"c50566d83fba17b20697039d5824db78","Nirvana","Come As You Are","Everything at once"
"c50566d83fba17b20697039d5824db78","Glen Hansard","Come Away to the Water","Everything at once"
"c50566d83fba17b20697039d5824db78","Foo Fighters","Come Back","Everything at once"
"c50566d83fba17b20697039d5824db78","Marit Bergman","Come Back An Haunt Me","Everything at once"
"c50566d83fba17b20697039d5824db78","Greg Laswell","Come Back Down - feat. Sara Bareilles","Everything at once"
"c50566d83fba17b20697039d5824db78","Dirty Pretty Things","Come Closer","Everything at once"
"c50566d83fba17b20697039d5824db78","White Lies","Come Down","Everything at once"
"c50566d83fba17b20697039d5824db78","Serenades","Come Home","Everything at once"
"c50566d83fba17b20697039d5824db78","Sibille Attar","Come Night","Everything at once"
"c50566d83fba17b20697039d5824db78","Kish Mauve","Come On","Everything at once"
"c50566d83fba17b20697039d5824db78","Dexys Midnight Runners","Come On Eileen","Everything at once"
"c50566d83fba17b20697039d5824db78","Pete And The Pirates","Come On Feet","Everything at once"
"c50566d83fba17b20697039d5824db78","The Perishers","Come Out Of The Shade","Everything at once"
"c50566d83fba17b20697039d5824db78","The Pains Of Being Pure At Heart","Come Saturday","Everything at once"
"c50566d83fba17b20697039d5824db78","Joe Cocker","Come Together","Everything at once"
"c50566d83fba17b20697039d5824db78","Placebo","Come Undone","Everything at once"
"c50566d83fba17b20697039d5824db78","Cage The Elephant","Come a Little Closer","Everything at once"
"c50566d83fba17b20697039d5824db78","Josh Ritter","Come and Find Me","Everything at once"
"c50566d83fba17b20697039d5824db78","Sleigh Bells","Comeback Kid","Everything at once"
"c50566d83fba17b20697039d5824db78","Greg Laswell","Comes and Goes (In Waves)","Everything at once"
"c50566d83fba17b20697039d5824db78","Cocoon","Comets","Everything at once"
"c50566d83fba17b20697039d5824db78","John Mayer","Comfortable - EP Version","Everything at once"
"c50566d83fba17b20697039d5824db78","Emanuel and the Fear","Comfortable Prison","Everything at once"
"c50566d83fba17b20697039d5824db78","City and Colour","Comin' Home","Everything at once"
"c50566d83fba17b20697039d5824db78","The Sweet Serenades","Coming Closer","Everything at once"
"c50566d83fba17b20697039d5824db78","Dum Dum Girls","Coming Down","Everything at once"
"c50566d83fba17b20697039d5824db78","Korn","Coming Undone","Everything at once"
"c50566d83fba17b20697039d5824db78","Foster The People","Coming of Age","Everything at once"
"c50566d83fba17b20697039d5824db78","Yelle","Comme Un Enfant - Freaks Radio Mix","Everything at once"
"c50566d83fba17b20697039d5824db78","City and Colour","Commentators","Everything at once"
"c50566d83fba17b20697039d5824db78","Jenny Wilson","Common Around Here","Everything at once"
"c50566d83fba17b20697039d5824db78","Pulp","Common People - Full Length Version; Album Version","Everything at once"
"c50566d83fba17b20697039d5824db78","Heavens To Betsy","Complicated","Everything at once"
"c50566d83fba17b20697039d5824db78","Yann Tiersen","Comptine d'un autre été, l'après-midi","Everything at once"
"c50566d83fba17b20697039d5824db78","Andrea Bocelli","Con Te Partirò - Original Italian Version","Everything at once"
"c50566d83fba17b20697039d5824db78","Sufjan Stevens","Concerning the UFO sighting near Highland, Illinois","Everything at once"
"c50566d83fba17b20697039d5824db78","Zee Avi","Concrete Wall - Mansions On The Moon Remix","Everything at once"
"c50566d83fba17b20697039d5824db78","She's So Rad","Confetti","Everything at once"
"c50566d83fba17b20697039d5824db78","Otep","Confrontation","Everything at once"
"c50566d83fba17b20697039d5824db78","Foo Fighters","Congregation","Everything at once"
"c50566d83fba17b20697039d5824db78","Stereo MC's","Connected","Everything at once"
"c50566d83fba17b20697039d5824db78","El Ten Eleven","Connie","Everything at once"
"c50566d83fba17b20697039d5824db78","Nicole Sabouné","Conquer Or Suffer","Everything at once"
"c50566d83fba17b20697039d5824db78","The White Stripes","Conquest","Everything at once"
"c50566d83fba17b20697039d5824db78","Thirty Seconds To Mars","Conquistador","Everything at once"
"c50566d83fba17b20697039d5824db78","Joyce Manor","Constant Headache","Everything at once"
"c50566d83fba17b20697039d5824db78","Darwin Deez","Constellations","Everything at once"
"c50566d83fba17b20697039d5824db78","Architecture In Helsinki","Contact High","Everything at once"
"c50566d83fba17b20697039d5824db78","The Pains Of Being Pure At Heart","Contender","Everything at once"
"c50566d83fba17b20697039d5824db78","The National","Conversation 16","Everything at once"
"c50566d83fba17b20697039d5824db78","Gwen Stefani","Cool","Everything at once"
"c50566d83fba17b20697039d5824db78","Big Deal","Cool Like Kurt","Everything at once"
"c50566d83fba17b20697039d5824db78","Fryars","Cool Like Me","Everything at once"
"c50566d83fba17b20697039d5824db78","Nine Inch Nails","Copy Of A","Everything at once"
"c50566d83fba17b20697039d5824db78","Santana","Corazon Espinado","Everything at once"
"c50566d83fba17b20697039d5824db78","Pearl Jam","Corduroy - Remastered","Everything at once"
"c50566d83fba17b20697039d5824db78","Metronomy","Corinne","Everything at once"
"c50566d83fba17b20697039d5824db78","Tribes","Corner Of An English Field","Everything at once"
"c50566d83fba17b20697039d5824db78","Arctic Monkeys","Cornerstone","Everything at once"
"c50566d83fba17b20697039d5824db78","Jeff Buckley","Corpus Christi Carol","Everything at once"
"c50566d83fba17b20697039d5824db78","Slow Magic","Corvette Cassette","Everything at once"
"c50566d83fba17b20697039d5824db78","Florence + The Machine","Cosmic Love","Everything at once"
"c50566d83fba17b20697039d5824db78","Everything Everything","Cough Cough","Everything at once"
"c50566d83fba17b20697039d5824db78","Young the Giant","Cough Syrup","Everything at once"
"c50566d83fba17b20697039d5824db78","Misfits","Cough/Cool","Everything at once"
"c50566d83fba17b20697039d5824db78","The Samples","Could It Be Another Change","Everything at once"
"c50566d83fba17b20697039d5824db78","Cat Power","Could We","Everything at once"
"c50566d83fba17b20697039d5824db78","Bob Marley & The Wailers","Could You Be Loved","Everything at once"
"c50566d83fba17b20697039d5824db78","Climax Blues Band","Couldn't Get It Right","Everything at once"
"c50566d83fba17b20697039d5824db78","Chase & Status","Count On Me","Everything at once"
"c50566d83fba17b20697039d5824db78","The Big Pink","Countbackwards From Ten","Everything at once"
"c50566d83fba17b20697039d5824db78","OneRepublic","Counting Stars","Everything at once"
"c50566d83fba17b20697039d5824db78","Rod Stewart","Country Comfort","Everything at once"
"c50566d83fba17b20697039d5824db78","Blur","Country House","Everything at once"
"c50566d83fba17b20697039d5824db78","Telekinesis","Country Lane","Everything at once"
"c50566d83fba17b20697039d5824db78","Kyla La Grange","Courage","Everything at once"
"c50566d83fba17b20697039d5824db78","Tyler, The Creator","Cowboy","Everything at once"
"c50566d83fba17b20697039d5824db78","Salem Al Fakir","Cowboys & Dinosaurs","Everything at once"
"c50566d83fba17b20697039d5824db78","Pantera","Cowboys From Hell","Everything at once"
"c50566d83fba17b20697039d5824db78","Frank Ocean","Crack Rock","Everything at once"
"c50566d83fba17b20697039d5824db78","Hadouken!","Crank It Up","Everything at once"
"c50566d83fba17b20697039d5824db78","Soulja Boy","Crank That (Soulja Boy)","Everything at once"
"c50566d83fba17b20697039d5824db78","The Primitives","Crash","Everything at once"
"c50566d83fba17b20697039d5824db78","Twin Atlantic","Crash Land","Everything at once"
"c50566d83fba17b20697039d5824db78","The New Pornographers","Crash Years","Everything at once"
"c50566d83fba17b20697039d5824db78","Thomas Rusiak feat: Teddybears STHLM","Crash You feat. Eye-N-I & Timbuktu","Everything at once"
"c50566d83fba17b20697039d5824db78","Dave Matthews Band","Crash into Me","Everything at once"
"c50566d83fba17b20697039d5824db78","Flight Facilities","Crave You","Everything at once"
"c50566d83fba17b20697039d5824db78","Flight Facilities","Crave You (Adventure Club Remix)","Everything at once"
"c50566d83fba17b20697039d5824db78","Angels & Airwaves","Crawl","Everything at once"
"c50566d83fba17b20697039d5824db78","Bass Drum Of Death","Crawling After You","Everything at once"
"c50566d83fba17b20697039d5824db78","Gnarls Barkley","Crazy - single version","Everything at once"
"c50566d83fba17b20697039d5824db78","Buckcherry","Crazy B*tch","Everything at once"
"c50566d83fba17b20697039d5824db78","Best Coast","Crazy For You","Everything at once"
"c50566d83fba17b20697039d5824db78","Toad The Wet Sprocket","Crazy Life","Everything at once"
"c50566d83fba17b20697039d5824db78","Van Morrison","Crazy Love","Everything at once"
"c50566d83fba17b20697039d5824db78","Ozzy Osbourne","Crazy Train","Everything at once"
"c50566d83fba17b20697039d5824db78","The Naked And Famous","Crazy? Yes! Dumb? No!","Everything at once"
"c50566d83fba17b20697039d5824db78","Bon Iver","Creature Fear","Everything at once"
"c50566d83fba17b20697039d5824db78","Radiohead","Creep","Everything at once"
"c50566d83fba17b20697039d5824db78","Portugal. The Man","Creep In A T-Shirt","Everything at once"
"c50566d83fba17b20697039d5824db78","Drake","Crew Love","Everything at once"
"c50566d83fba17b20697039d5824db78","Crystal Castles VS Health","Crimewave","Everything at once"
"c50566d83fba17b20697039d5824db78","Elton John","Crocodile Rock","Everything at once"
"c50566d83fba17b20697039d5824db78","Death Cab for Cutie","Crooked Teeth","Everything at once"
"c50566d83fba17b20697039d5824db78","James Blackshaw","Cross","Everything at once"
"c50566d83fba17b20697039d5824db78","José González","Crosses","Everything at once"
"c50566d83fba17b20697039d5824db78","Brandon Flowers","Crossfire","Everything at once"
"c50566d83fba17b20697039d5824db78","Five Finger Death Punch","Crossing Over","Everything at once"
"c50566d83fba17b20697039d5824db78","Jimi Hendrix","Crosstown Traffic","Everything at once"
"c50566d83fba17b20697039d5824db78","Tan Dun","Crouching Tiger, Hidden Dragon","Everything at once"
"c50566d83fba17b20697039d5824db78","Sleigh Bells","Crown On The Ground","Everything at once"
"c50566d83fba17b20697039d5824db78","Augustines","Cruel City","Everything at once"
"c50566d83fba17b20697039d5824db78","Broder Daniel","Cruel Town","Everything at once"
"c50566d83fba17b20697039d5824db78","Lana Del Rey","Cruel World","Everything at once"
"c50566d83fba17b20697039d5824db78","John Mellencamp","Crumblin' Down","Everything at once"
"c50566d83fba17b20697039d5824db78","Sleigh Bells","Crush","Everything at once"
"c50566d83fba17b20697039d5824db78","Tiger Lou","Crushed By A Crowd","Everything at once"
"c50566d83fba17b20697039d5824db78","Janis Joplin","Cry Baby","Everything at once"
"c50566d83fba17b20697039d5824db78","Roy Orbison","Crying","Everything at once"
"c50566d83fba17b20697039d5824db78","Arctic Monkeys","Crying Lightning","Everything at once"
"c50566d83fba17b20697039d5824db78","Loreen","Crying Out Your Name","Everything at once"
"c50566d83fba17b20697039d5824db78","Ginger Ninja","Crying Shame","Everything at once"
"c50566d83fba17b20697039d5824db78","The Big Pink","Crystal Visions","Everything at once"
"c50566d83fba17b20697039d5824db78","Little Dragon","Crystalfilm","Everything at once"
"c50566d83fba17b20697039d5824db78","The xx","Crystalised","Everything at once"
"c50566d83fba17b20697039d5824db78","Fire In The Hamptons","Crystalize","Everything at once"
"c50566d83fba17b20697039d5824db78","Young the Giant","Crystallized","Everything at once"
"c50566d83fba17b20697039d5824db78","Fixers","Crystals","Everything at once"
"c50566d83fba17b20697039d5824db78","They Live By Night","Ctr+Alt+Del My Heart - Fredrick Carlsson Remix","Everything at once"
"c50566d83fba17b20697039d5824db78","They Live By Night","Ctrl+Alt+Del My Heart","Everything at once"
"c50566d83fba17b20697039d5824db78","Roachford","Cuddly Toy","Everything at once"
"c50566d83fba17b20697039d5824db78","Death Grips","Culture Shock","Everything at once"
"c50566d83fba17b20697039d5824db78","Lulu & The Lampshades","Cups","Everything at once"
"c50566d83fba17b20697039d5824db78","Morphine","Cure For Pain","Everything at once"
"c50566d83fba17b20697039d5824db78","The Fine Arts Showcase","Current frequencies","Everything at once"
"c50566d83fba17b20697039d5824db78","Dan Bull","Cut","Everything at once"
"c50566d83fba17b20697039d5824db78","Electrelane","Cut And Run","Everything at once"
"c50566d83fba17b20697039d5824db78","Kitten","Cut It Out","Everything at once"
"c50566d83fba17b20697039d5824db78","Bloodgroup","Cut Out Your Tongue","Everything at once"
"c50566d83fba17b20697039d5824db78","Kyla La Grange","Cut Your Teeth","Everything at once"
"c50566d83fba17b20697039d5824db78","Kyla La Grange","Cut Your Teeth - Kygo Remix","Everything at once"
"c50566d83fba17b20697039d5824db78","Asaf Avidan","Cyclamen","Everything at once"
"c50566d83fba17b20697039d5824db78","Loney Dear","D Major","Everything at once"
"c50566d83fba17b20697039d5824db78","The Royal Concept","D-D-Dance","Everything at once"
"c50566d83fba17b20697039d5824db78","D-A-D","D-Law","Everything at once"
"c50566d83fba17b20697039d5824db78","Niki & The Dove","DJ, Ease My Mind","Everything at once"
"c50566d83fba17b20697039d5824db78","James Blake","DLM","Everything at once"
"c50566d83fba17b20697039d5824db78","TV On The Radio","DLZ","Everything at once"
"c50566d83fba17b20697039d5824db78","The Kills","DNA","Everything at once"
"c50566d83fba17b20697039d5824db78","Hello Saferide","Dad Told Me","Everything at once"
"c50566d83fba17b20697039d5824db78","Boney M.","Daddy Cool","Everything at once"
"c50566d83fba17b20697039d5824db78","Big Boi","Daddy Fat Sax","Everything at once"
"c50566d83fba17b20697039d5824db78","Glasvegas","Daddy's Gone","Everything at once"
